,ma_fast,ma_slow,end_value
0,6,8,20465.0
1,23,90,16254.7
2,12,29,16243.7
3,23,88,16093.0
4,25,81,16038.0
5,27,106,15986.5
6,29,102,15847.8
7,27,105,15798.1
8,23,89,15624.3
9,29,101,15427.0
