,ma_fast,ma_slow,end_value
0,3,29,32051.0
1,15,19,31951.5
2,4,13,31931.5
3,21,24,31269.2
4,13,27,29366.4
5,20,24,28768.2
6,23,47,28502.0
7,12,16,28084.0
8,17,26,27921.9
9,4,14,27229.5
