,ma_fast,ma_slow,end_value
0,11,13,21469.4
1,7,28,19852.8
2,22,39,18840.0
3,20,21,18111.7
4,25,30,17641.7
5,3,14,17552.7
6,22,38,17533.5
7,5,16,17015.0
8,19,23,16618.7
9,6,10,16563.0
