,ma_fast,ma_slow,end_value
0,16,36,23020.0
1,3,5,16988.3
2,10,20,16941.3
3,28,39,16729.2
4,27,40,15940.0
5,11,21,15558.9
6,12,23,15424.4
7,28,38,15250.0
8,15,39,14679.0
9,14,39,14665.0
