,ma_fast,ma_slow,end_value
0,3,5,86003.0
1,7,15,67333.7
2,6,12,66202.0
3,9,12,64054.0
4,3,6,62342.2
5,4,19,61228.6
6,5,14,57092.0
7,5,17,56745.6
8,7,19,55111.6
9,4,8,53497.1
