,ma_fast,ma_slow,end_value
0,10,14,93125.1
1,9,15,72922.2
2,9,14,58949.0
3,8,15,54768.0
4,10,15,52821.8
5,8,11,50695.0
6,10,22,45599.0
7,8,12,42287.7
8,13,15,42065.0
9,25,27,40818.0
