,sma_fast,sma_slow,annual_return
0,21,140,47.18837284843124
1,28,142,47.03350383914457
2,24,137,46.79940733574532
3,1,149,46.6751222913938
4,23,139,46.65839740159967
5,22,141,46.57306014371172
6,21,142,46.53315013825269
7,21,141,46.53315013825269
8,24,140,46.53169461866906
9,23,137,46.50133709004076
10,23,141,46.44038961258586
11,28,143,46.394563031234185
12,21,139,46.248922033624495
13,28,141,46.1986141645935
14,28,111,46.10633721275366
15,28,112,46.083755685684864
16,22,142,46.05307690879992
17,20,139,46.03598158162823
18,22,140,45.90866734928438
19,19,144,45.78512504063092
20,21,129,45.78046694127492
21,20,140,45.75508117875852
22,23,142,45.7374891067409
23,24,136,45.732932073034064
24,19,143,45.68492929594562
25,22,138,45.66801239016538
26,24,138,45.60830536453
27,28,144,45.58297183382358
28,23,148,45.52909444342644
29,24,135,45.51878982732988
30,28,145,45.46352046959675
31,21,143,45.43068038985301
32,21,144,45.43068038985301
33,23,138,45.419692335500976
34,22,137,45.40753784718121
35,23,143,45.397387750363926
36,23,136,45.37050719881833
37,22,149,45.35292168613935
38,20,141,45.336563319936346
39,19,145,45.31803982709905
40,19,142,45.31327643566805
41,27,141,45.29297536353224
42,23,145,45.27902176926024
43,27,142,45.255507778306
44,20,144,45.21474850323241
45,19,146,45.21474850323241
46,21,138,45.211001158097
47,23,146,45.19362867103639
48,23,147,45.19362867103639
49,24,139,45.16426153596163
