,ma_fast,ma_slow,end_value
0,20,27,49322.1
1,24,25,37090.0
2,23,25,30759.0
3,21,26,29537.0
4,21,22,27083.0
5,22,26,26160.0
6,19,27,26102.0
7,20,25,25460.0
8,19,26,24795.9
9,21,35,23794.1
