,ma_fast,ma_slow,end_value
0,19,33,16584.5
1,6,23,15398.1
2,13,40,15342.9
3,12,25,15274.3
4,28,38,14753.2
5,12,19,14522.8
6,9,10,14274.9
7,18,35,14180.0
8,14,38,14059.0
9,12,17,13872.8
