,ma_fast,ma_slow,end_value
0,11,27,59962.3
1,15,21,59290.0
2,12,28,56566.2
3,24,28,53614.1
4,24,26,52147.3
5,14,22,50804.0
6,10,19,50381.0
7,12,29,50005.0
8,18,23,48917.6
9,19,21,48393.0
