,ma_fast,ma_slow,end_value
0,8,46,172111.2
1,2,52,169053.0
2,10,32,163654.9
3,6,46,163368.9
4,2,51,156933.1
5,15,33,150456.0
6,29,39,149807.0
7,3,50,143625.4
8,7,46,142770.0
9,24,43,140514.0
