,ma_fast,ma_slow,end_value
0,8,10,31590.0
1,12,13,27767.6
2,12,14,26874.7
3,16,18,24969.0
4,8,15,24749.2
5,29,30,24699.9
6,8,9,24421.4
7,16,17,24101.0
8,24,25,23633.9
9,7,13,23513.3
