,ma_fast,ma_slow,end_value
0,20,59,173198.7
1,7,31,168562.9
2,24,52,154525.0
3,25,52,146025.0
4,12,23,143794.5
5,5,32,137701.0
6,21,42,133406.0
7,11,66,131270.0
8,27,40,130476.0
9,10,41,125257.8
