,ma_fast,ma_slow,end_value
0,17,67,25536.9
1,18,66,25536.9
2,16,57,24933.1
3,16,68,24423.0
4,16,67,24248.7
5,19,65,24112.4
6,17,60,24054.0
7,19,66,23958.3
8,19,67,23863.7
9,19,64,23577.5
