,ma_fast,ma_slow,end_value
0,2,99,51150.0
1,17,87,49788.3
2,7,105,49679.3
3,17,88,48510.0
4,5,119,48031.0
5,17,86,47839.0
6,4,111,47431.6
7,4,110,47327.2
8,14,110,47085.0
9,4,109,47039.0
