,ma_fast,ma_slow,end_value
0,2,5,15627.3
1,13,14,15288.3
2,3,37,14361.5
3,29,47,14181.2
4,12,15,14018.0
5,22,58,13942.2
6,4,34,13205.0
7,3,38,13168.9
8,11,38,13031.0
9,21,54,12645.3
