,ma_fast,ma_slow,end_value
0,27,92,32162.0
1,27,93,31059.0
2,27,94,29746.9
3,19,84,29589.3
4,26,92,28711.8
5,18,86,28471.0
6,21,84,28079.0
7,26,93,27956.0
8,27,95,27948.6
9,23,83,27906.0
