,sma_fast,sma_slow,annual_return
0,20,21,13.471028018542846
1,17,22,13.336967183857173
2,29,27,12.852636171221668
3,25,24,12.653555288530969
4,24,23,12.492317794328276
5,29,28,11.419457924140447
6,20,22,11.185593619921674
7,16,13,11.16627263432532
8,13,11,10.983796567991403
9,16,21,10.881230603679978
10,16,22,10.875672068384908
11,19,22,10.805514009533786
12,13,10,10.500391766164084
13,18,21,10.356588986776227
14,19,21,10.102793341394392
15,17,18,10.08660234593839
16,16,23,9.98871445316821
17,7,10,9.951171257691646
18,15,22,9.800164002871208
19,25,23,9.797445726705016
20,17,21,9.575504769590776
21,14,10,9.457189054986568
22,19,20,9.262090822623058
23,7,11,9.095894863510114
24,18,22,8.827048536875926
25,16,12,8.784664427659617
26,15,11,8.772680760394165
27,16,10,8.733125058239862
28,15,19,8.676526351637117
29,15,23,8.663273846335029
30,9,10,8.4159241984374
31,20,30,8.385854108358913
32,16,20,8.336876337484238
33,18,30,8.12597035033983
34,17,10,7.987553655348684
35,18,31,7.88664586782679
36,29,26,7.880125916440531
37,16,11,7.862540149019994
38,19,30,7.853541700721915
39,15,13,7.789810350658222
40,21,28,7.786668790720127
41,22,103,7.73518060864075
42,15,24,7.70801594163847
43,17,11,7.692245735076235
44,16,30,7.606684407671806
45,12,27,7.481620426972826
46,18,32,7.479898244120911
47,22,102,7.451086413221056
48,17,29,7.443286754845441
49,22,101,7.373523303406455
