,sma_fast,sma_slow,annual_return
0,2,17,14.383080937543632
1,2,18,13.58543081610178
2,4,17,12.736638331125372
3,8,11,12.724074575229633
4,4,18,12.458436041021027
5,2,16,11.878895422026774
6,10,13,11.66783479847438
7,2,19,11.597029374493594
8,1,16,11.586386992234356
9,1,17,11.5113116821775
10,23,25,11.294464858611288
11,4,16,11.194509405386102
12,3,18,11.19263129997847
13,2,26,11.12100448883728
14,3,17,10.923646650351127
15,4,15,10.911209044503412
16,15,17,10.760590552849589
17,2,25,10.735561986065164
18,18,26,10.66619194360122
19,3,16,10.656502814966936
20,1,20,10.483229752876492
21,21,25,10.46504899491741
22,10,14,10.435255429432786
23,13,14,10.275591842313606
24,24,25,10.268020581474651
25,6,23,10.26246150878336
26,20,25,10.1721290810076
27,2,21,10.14279441076572
28,17,26,10.139692221299825
29,24,26,10.139587290245416
30,5,23,10.130076116058728
31,5,22,10.101856518938222
32,2,36,10.053577105179109
33,3,23,10.035469580950682
34,4,21,9.94407903537967
35,21,26,9.93132967158304
36,21,27,9.930191398937527
37,1,18,9.92830413386472
38,2,24,9.88678460845209
39,20,26,9.843547641044273
40,2,22,9.798800631013226
41,3,19,9.793783234425572
42,3,20,9.792447923758669
43,19,27,9.747027191816676
44,2,20,9.608892642792894
45,14,17,9.559126554775087
46,1,21,9.539778995063624
47,1,19,9.521756756707298
48,6,16,9.519046703932718
49,23,24,9.51667967897068
