,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,2,59,33,20.08569087919557,2.221844994873652,75
1,2,57,34,19.983015003932096,2.211466792336636,75
2,2,56,32,19.8227670110526,2.1354205272806555,79
3,2,59,35,19.73105232271532,2.2697543535115883,74
4,2,56,33,19.711760962665544,2.152069381044734,76
5,2,58,33,19.64960495683604,2.1871168231732696,75
6,2,56,34,19.64147133779,2.1889016988894543,74
7,2,57,33,19.5823869628986,2.182663951832183,74
8,2,58,34,19.514642468171832,2.1879321876482587,75
9,2,56,35,19.46356231347498,2.1833830540153047,75
10,2,58,32,19.409306129227964,2.1295139078921745,76
11,2,55,35,19.401005737383866,2.153242999615545,75
12,3,55,30,19.37738125851798,2.138173650747561,66
13,2,55,34,19.32323543579552,2.1501064013591065,75
14,2,57,36,19.32128650633286,2.2343196114117645,74
15,2,57,32,19.228444882970884,2.1105141554859763,77
16,3,53,31,19.204577465691948,2.128911761947897,66
17,2,54,35,19.1325751757909,2.1360994048825948,74
18,2,58,35,18.9784027710479,2.182205358850629,75
19,2,54,36,18.955432491498826,2.130616702114361,75
20,3,20,3,18.885953340019437,2.121182756865476,191
21,2,58,31,18.8841565106318,2.004831665636732,79
22,2,53,38,18.79677972552907,2.150784179994239,74
23,3,22,3,18.787597306306782,2.151883753194031,188
24,2,59,32,18.75339716153931,2.063259116829483,74
25,2,43,3,18.64125552871509,1.8818303683888744,210
26,2,52,35,18.63485477659596,2.060969731532006,76
27,3,56,30,18.5885947738695,2.110221809958753,66
28,2,54,33,18.56734133667814,2.0219068696918145,78
29,2,57,35,18.56587401851803,2.153912824035463,75
30,3,41,36,18.53078569674439,1.8329498949617116,70
31,3,42,35,18.53078569674439,1.8329498949617116,70
32,3,40,37,18.53078569674439,1.8329498949617116,70
33,2,52,36,18.513468041503348,2.092185802303139,75
34,3,45,33,18.49863938661392,1.8360426402175216,70
35,2,56,36,18.494779116971557,2.147494265665544,75
36,2,53,36,18.48520983752076,2.0793941586970006,74
37,3,43,35,18.458090874719357,1.8339463619332768,72
38,3,42,36,18.438208999702823,1.8327462330665456,71
39,2,52,38,18.436256516473065,2.138691052724273,75
40,3,57,29,18.42268864167138,2.041572729485071,66
41,2,59,31,18.40191074406084,1.992744479208552,77
42,3,58,26,18.40002468528272,1.9092606212245424,72
43,3,44,34,18.395096989576327,1.8279094891458787,72
44,2,52,37,18.388882737645503,2.090325713366844,75
45,2,56,3,18.386871085468865,1.8750667748852048,208
46,2,59,34,18.36774807956328,2.144321490163496,75
47,2,52,39,18.360704109764875,2.1228405930622385,77
48,2,51,3,18.326190922213133,1.8490448852722985,208
49,2,58,36,18.31967593723488,2.294091034294069,76
