,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,4,10,5,19.48534267687521,2.9299317617570018,163
1,3,11,6,19.089230696791727,2.757502602104945,173
2,5,10,4,18.935804357326944,2.8903436397782687,164
3,3,10,7,18.783848568980208,2.7709358167921616,161
4,2,11,10,17.414461905686764,2.590304744505304,170
5,5,12,4,17.221586861429987,2.5972508177204783,155
6,3,11,7,17.15641744608256,2.5004208188446784,161
7,4,11,5,17.081321111636104,2.602888381485749,158
8,3,11,5,17.022946214256127,2.4774702667856823,187
9,2,10,11,16.945606312000393,2.505932455959766,170
10,4,10,6,16.585847128483344,2.52890102127675,151
11,3,10,6,16.486850278690053,2.4131101404292807,178
12,2,12,9,16.310602272150724,2.448984273292934,173
13,5,11,4,16.281193431516026,2.5592878913811385,159
14,6,10,4,16.224010699790583,2.544336049542877,151
15,2,11,9,16.191302280768703,2.4499099702548346,175
16,4,12,5,16.048543490999823,2.431256521414129,155
17,3,14,6,16.03295179511253,2.337669787968122,164
18,7,10,3,15.992838140995502,2.63613413141694,162
19,3,13,6,15.895956794374635,2.357609599561357,167
20,6,11,3,15.829150550913775,2.553441633401612,174
21,4,15,4,15.618112815160254,2.338212978440528,166
22,3,10,5,15.420615002216412,2.2913392630888736,187
23,4,10,4,15.364718083376388,2.3552183562596865,184
24,2,12,11,15.263563101342443,2.0224946905442747,161
25,2,10,10,15.230499648036558,2.311169246016271,175
26,3,14,5,14.895169276158274,2.346244714115496,173
27,4,14,4,14.890242340511364,2.3201575102352727,169
28,7,10,15,14.862159477092083,1.7270798756646646,98
29,3,10,8,14.845681652102405,2.2411045112950543,158
30,7,10,14,14.80737339158902,1.747064088403962,102
31,2,13,10,14.804470505120884,1.9546551059265207,162
32,5,12,3,14.767388476026904,2.3292019857473707,182
33,6,10,14,14.609649389734615,1.942071829771743,109
34,6,10,3,14.556557328244908,2.340576671388864,178
35,3,12,6,14.485099055089249,2.251058247295556,167
36,2,13,8,14.454461881521963,2.2387091308472566,176
37,2,11,12,14.31476418621441,1.897694167304003,161
38,7,10,12,14.297590553709178,1.815787167342758,111
39,4,14,3,14.28303663314252,2.247585539391378,185
40,7,10,13,14.26691036909234,1.7388650289788317,102
41,3,12,5,14.232235452354978,2.202396125423787,181
42,4,13,4,14.192714283191062,2.2669870510695045,173
43,4,11,6,14.183983565147154,2.247658360004666,150
44,2,14,8,14.1420973204417,2.164605908256171,173
45,3,15,5,14.127055758672254,2.222922397093984,172
46,3,15,6,14.06176313137928,2.0333868254401746,160
47,3,11,8,14.051896438970472,2.226791145792693,151
48,5,13,4,13.955309941016058,2.213710362320484,155
49,2,13,9,13.953830475785423,2.111881271223048,173
