,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,3,11,3,48.11458467225611,1.082748393606593,42
1,3,10,3,43.49517755397216,1.0060451459976485,42
2,4,10,4,42.03275187777789,1.1005060982424768,38
3,5,10,3,42.03275187777789,1.1005060982424768,38
4,3,10,5,40.74057996192296,1.069109419381029,38
5,2,11,4,38.6954135160328,0.8782967780183903,45
6,3,12,4,37.00718722936009,0.965929108327817,39
7,4,12,3,37.00718722936009,0.965929108327817,39
8,1,10,4,36.81710623205141,0.6456540381230397,61
9,4,10,5,36.80041091601851,0.953761782692952,35
10,5,10,4,36.80041091601851,0.953761782692952,35
11,4,11,3,36.20748540254618,0.9282508391878976,41
12,3,11,4,36.20748540254618,0.9282508391878976,41
13,4,10,3,34.542753879325986,0.8864279929974785,42
14,3,10,4,34.542753879325986,0.8864279929974785,42
15,6,11,3,33.795785280222844,0.8530292175406352,35
16,5,11,3,33.51268928632792,0.8506050909525033,40
17,6,10,3,33.198745742141085,0.8534709716659524,37
18,3,11,6,32.57784002136307,0.8248319636693713,35
19,3,11,5,32.2979452518458,0.8218802538650265,40
20,3,12,3,32.27932519638868,0.817308129399225,43
21,3,10,6,31.98715740320126,0.8238717911171188,37
22,3,13,3,31.719243474803164,0.80164666943612,42
23,4,11,4,31.621508207688155,0.8032108326793839,37
24,5,12,3,30.39373659658841,0.7706962852050045,38
25,4,12,4,30.257179621218967,0.7687699276429386,36
26,4,14,3,30.208591205390903,0.7671144035568302,37
27,3,14,4,30.208591205390903,0.7671144035568302,37
28,15,13,4,30.04583219723969,1.3971252658313749,19
29,19,10,4,29.79825730973291,1.3777541428071682,20
30,18,11,4,29.207599246080303,1.351985919067357,19
31,3,12,5,29.20728199702468,0.7422066713413022,38
32,4,15,3,29.16173079958763,0.7324122798939035,37
33,3,13,4,29.151636285010635,0.7424936654596506,40
34,4,13,3,29.151636285010635,0.7424936654596506,40
35,5,13,3,28.93594746686042,0.7163486604794365,35
36,3,13,5,28.93594746686042,0.7163486604794365,35
37,2,11,5,28.833554108442254,0.7217623330025459,43
38,17,11,4,28.57435980446961,1.3248504509688923,19
39,16,12,4,28.57435980446961,1.3248504509688923,19
40,19,11,4,28.40164001423241,1.4388032083779103,18
41,3,14,5,27.5905572761974,0.6875768465648407,36
42,5,14,3,27.5905572761974,0.6875768465648407,36
43,2,10,4,27.533057816496427,0.6224033459993471,47
44,2,10,7,27.22089112007452,0.6885867448821336,40
45,2,10,8,27.10389385598429,0.6820858250176141,38
46,4,13,4,27.090655697975585,0.6716053982133372,36
47,3,15,4,27.00304126996173,0.6753994381140793,37
48,3,14,3,26.980467412509,0.6811649065413983,43
49,3,15,3,26.724602641333263,0.6737070616620467,43
