,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,11,10,30,23.048206356092383,3.828719638778312,76
1,6,53,21,22.853118435161385,1.5526797506895138,58
2,12,10,27,22.645505583940885,3.806866176930379,72
3,12,10,29,22.57383449763092,3.840025491322353,73
4,13,10,25,22.4780806272645,3.790823465921064,71
5,6,56,20,22.454392981733108,1.5379483445684607,58
6,6,52,21,22.41702860990987,1.541647974315207,57
7,12,10,28,22.3068536901161,3.758960941200474,72
8,11,10,31,22.19601267019028,3.7507595293221807,74
9,3,46,24,22.178284983516164,1.824561749775773,75
10,2,50,25,22.071901427570072,1.6495186359046687,94
11,6,55,20,22.04604207305513,1.5299046661507063,58
12,6,57,20,21.94657130602528,1.5449322872484557,58
13,2,47,27,21.933186028251345,1.7309614336179695,91
14,2,49,26,21.86024357220185,1.727721782266276,92
15,2,48,26,21.858265449250755,1.723368482863526,93
16,11,10,29,21.79647402128817,3.7117019750808384,77
17,6,57,21,21.761690683349343,1.5239429028934528,58
18,3,45,24,21.712757923168944,1.8071964585992872,76
19,2,46,27,21.650019318915437,1.7172010157791726,92
20,3,44,25,21.63089849367757,1.7980259154769471,76
21,4,55,23,21.62422821270593,1.5674348257424058,72
22,19,49,9,21.562583624311447,1.601381865246185,53
23,4,59,22,21.50899821398869,1.5292878784246244,72
24,3,46,23,21.506469481687557,1.8338389860176425,79
25,2,51,24,21.468907950151188,1.653824903674078,94
26,13,10,26,21.437910586666984,3.6687357205175486,70
27,4,56,23,21.430226663570355,1.5685962321335425,73
28,2,50,26,21.270413119337224,1.6150566755105065,91
29,6,54,21,21.253022661575407,1.507679820647879,59
30,9,49,19,21.248565019426955,1.592698568035009,52
31,6,57,19,21.24760646631313,1.580845481327176,58
32,13,10,24,21.244957147865755,3.659201111140256,72
33,19,50,9,21.21851457887752,1.5878531478170133,53
34,5,42,27,21.181088221147963,1.6170213293217794,59
35,14,10,23,21.178964222398854,3.620673382112421,70
36,6,58,20,21.17770243187977,1.5047430761338905,58
37,12,10,26,21.15405920404809,3.6792543238836006,73
38,11,10,36,21.138135260410447,3.685051008924528,71
39,11,10,34,21.130136619789468,3.762278242684094,71
40,12,10,30,21.075506471540564,3.666715713284553,72
41,5,57,26,20.999106980209497,1.5831861858411964,56
42,4,59,20,20.933608071195767,1.5545430815004295,75
43,6,50,22,20.91653770585031,1.4691465740233636,58
44,6,59,19,20.90966221085687,1.4911265055394325,59
45,9,50,19,20.897682151420664,1.578909483962863,52
46,6,58,21,20.889784119930592,1.4616873887734554,58
47,4,58,22,20.88826943967095,1.5224311727812196,73
48,6,56,21,20.879486104708366,1.4738156960064297,57
49,2,48,27,20.848058343015957,1.606632115316846,91
