,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,2,10,6,74.9582142202309,1.7023214245949434,45
1,2,38,3,71.1778414610406,1.573847563404808,44
2,6,10,3,70.99717883893003,1.82703530662631,38
3,2,29,4,67.65701257071728,1.566927784125658,44
4,2,30,4,67.65701257071728,1.566927784125658,44
5,1,37,6,66.29477476942493,1.488366263220966,46
6,1,27,7,65.86981370395601,1.5312259491248308,46
7,1,26,7,65.74680538569268,1.5246558215959758,48
8,4,10,4,65.64615459589021,1.732955372540387,41
9,2,33,4,65.37672058328849,1.565978975646757,41
10,1,41,5,65.10200932970886,1.4265927634146485,46
11,2,10,5,64.88229362063976,1.5223591384951014,49
12,1,10,10,64.54999015279441,1.346091486496531,50
13,1,34,6,64.21402185087146,1.5065031556612332,44
14,1,35,6,64.21402185087146,1.5065031556612332,44
15,2,36,4,64.04288476770907,1.675079482656758,38
16,2,37,4,64.04288476770907,1.675079482656758,38
17,1,29,6,63.814956482725705,1.463095677300415,46
18,3,39,3,63.6165954641224,1.754564206796675,37
19,3,40,3,63.6165954641224,1.754564206796675,37
20,5,12,3,63.5221125672705,1.7160742726232765,41
21,1,37,5,63.3772378549511,1.4209948396599816,49
22,1,25,7,63.1264265398399,1.4564762068785395,48
23,1,42,5,62.8905600701728,1.3867706493627951,47
24,1,31,6,61.64202162410315,1.4232423241442336,47
25,1,30,6,61.64202162410315,1.4232423241442336,47
26,2,32,4,61.62984090978938,1.4629331470218043,43
27,4,12,4,61.48042311576606,1.696153244182221,38
28,3,10,6,61.383736978832296,1.6323902294079244,38
29,1,36,6,61.04742761494765,1.4250035689485674,45
30,2,39,3,60.7148684131605,1.350472799062086,45
31,2,40,3,60.7148684131605,1.350472799062086,45
32,5,11,3,60.691216436674246,1.7383035184299072,42
33,1,10,6,60.67101910894684,1.295992141796115,56
34,3,37,4,60.49684309563796,1.7643358657507364,32
35,4,37,3,60.49684309563796,1.7643358657507364,32
36,1,38,5,60.38566919310626,1.3627735154810838,48
37,1,33,6,60.320089161491694,1.4070904599859373,46
38,1,32,6,60.320089161491694,1.4070904599859373,46
39,2,39,4,60.22669935746483,1.45933903363064,40
40,2,38,4,60.22669935746483,1.45933903363064,40
41,4,51,3,59.81293698690167,1.9006372840998815,31
42,4,50,3,59.81293698690167,1.9006372840998815,31
43,4,49,3,59.81293698690167,1.9006372840998815,31
44,2,10,7,59.590160897374986,1.5150259750901538,43
45,5,13,3,59.341425084928936,1.6594264727368042,39
46,2,46,6,59.20911261153808,2.124219040090796,29
47,2,45,6,59.20911261153808,2.124219040090796,29
48,2,47,6,59.20911261153808,2.124219040090796,29
49,2,44,6,59.20911261153808,2.124219040090796,29
