,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,1,17,3,5.4666822393514,0.5002048797225802,265
1,1,12,3,5.2192360707616094,0.4994850940969647,270
2,1,16,4,4.747413342606764,0.4780429269640343,243
3,1,23,4,4.454058893203135,0.4497558719327889,229
4,1,18,3,4.448945111471668,0.4147271593068375,264
5,1,16,3,4.372589641515815,0.4331239248117747,264
6,1,24,4,4.119777067109536,0.4145903899928689,228
7,1,13,3,4.058078440332589,0.3949374412062326,269
8,1,15,3,3.8621958779531935,0.3827140079714214,264
9,1,19,3,3.579385391516681,0.3401155817155877,263
10,1,22,4,3.542959135345295,0.3539483340064492,232
11,1,59,3,2.930597657516886,0.2835316636897537,237
12,1,21,4,2.9202964907003874,0.2933096948598054,233
13,12,45,22,2.90254993986741,0.2566075439665121,39
14,1,23,3,2.8267458976508366,0.2693025324357913,260
15,11,45,23,2.793622416949286,0.2519494211978298,39
16,11,47,21,2.781886053264654,0.2426414395976332,38
17,11,43,24,2.7276902228419315,0.2502972841731328,40
18,11,44,24,2.676621793764878,0.2412803693913405,37
19,11,44,23,2.669530882321784,0.2463997761093987,39
20,16,15,4,2.6599689447406893,0.2122089404794024,82
21,18,24,23,2.6368613386797723,0.243406345876222,33
22,1,26,4,2.6092022260963863,0.2748242685352161,230
23,10,46,22,2.6075157531207536,0.2195362973114721,39
24,14,47,19,2.560412423634594,0.22771651830701,37
25,13,47,19,2.533260827129438,0.228229993044351,38
26,16,48,16,2.5163893466912453,0.2270794871748118,38
27,1,50,3,2.4737023059883567,0.2480868118393894,238
28,13,50,18,2.439525302210224,0.2130074637289949,38
29,18,48,15,2.415441942832267,0.2216277766171902,36
30,15,48,18,2.415441942832267,0.2216277766171902,36
31,16,48,17,2.415441942832267,0.2216277766171902,36
32,17,48,16,2.415441942832267,0.2216277766171902,36
33,16,12,5,2.356628674760616,0.2113064171016693,79
34,12,46,20,2.345035795669342,0.2182597864762693,39
35,12,48,19,2.3354666256716428,0.2058971101106664,38
36,18,47,13,2.304949343802843,0.2110310572940506,38
37,13,47,18,2.304949343802843,0.2110310572940506,38
38,1,49,3,2.2959573184838185,0.2299103548338102,239
39,19,26,20,2.290166780644884,0.2099557217022823,33
40,18,25,22,2.290166780644884,0.2099557217022823,33
41,11,44,25,2.270461051083579,0.2027306455759972,37
42,12,46,21,2.248954909128196,0.2031133653232424,38
43,14,52,16,2.2237842798262184,0.1946324626514376,38
44,15,47,19,2.2120393042170963,0.1992964781560803,38
45,14,49,17,2.207605748426464,0.202040640249252,38
46,17,49,14,2.207605748426464,0.202040640249252,38
47,17,48,14,2.194770423661423,0.2075240148202013,38
48,14,48,17,2.194770423661423,0.2075240148202013,38
49,1,25,3,2.162568066275189,0.2086009354135446,256
