,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,15,12,19,8.751653661070002,1.6799920178368952,65
1,16,11,19,8.744282801928978,1.7095356792148508,66
2,19,11,16,8.67575848742043,1.7000100797549695,66
3,18,11,17,8.225806080198463,1.6048841460614736,65
4,17,11,18,8.225806080198463,1.6048841460614736,65
5,17,10,20,8.18393472446514,1.5768670643712193,66
6,1,35,5,8.119472255666691,1.8106726129041164,233
7,19,10,18,8.092301614963938,1.5579026057374596,66
8,18,10,19,8.092301614963938,1.5579026057374596,66
9,14,12,20,7.991611094527562,1.4827205137756605,66
10,1,34,5,7.909339428024374,1.7631148317175456,234
11,1,36,5,7.849548463639596,1.7641775920374163,228
12,1,33,5,7.806299847786604,1.7301102387058436,235
13,19,12,15,7.759594461445079,1.5446951859664233,65
14,13,12,22,7.756780224337545,1.3263528592267706,66
15,19,10,17,7.673256141761615,1.4828531511438572,66
16,17,10,19,7.673256141761615,1.4828531511438572,66
17,18,10,18,7.644340859604619,1.4828531511438572,66
18,1,31,5,7.544125502319825,1.6739775856309391,234
19,1,30,5,7.504819562829275,1.6674770944043418,235
20,15,11,21,7.465535705501377,1.4213834956395055,65
21,19,15,12,7.464672503530664,1.489061310149051,65
22,1,32,5,7.344134745746052,1.6242666150394978,235
23,1,37,5,7.329671261519895,1.6537592636344285,228
24,1,29,5,7.31169065498936,1.6296494642065875,237
25,15,11,20,7.142540290416627,1.3280498701599504,66
26,1,38,5,7.087221121987889,1.5943533899699798,228
27,19,16,11,7.074935793865736,1.4601605372040802,66
28,1,26,8,7.02989651182614,1.6482718129581784,198
29,16,10,21,7.023187238881677,1.3043600597629783,65
30,19,18,7,6.980058978292004,1.3725879853501406,73
31,19,14,9,6.966610276485197,1.3468258597821905,70
32,18,17,11,6.945044054773637,1.4092278271487932,65
33,14,11,22,6.902382505516252,1.1757444524129956,65
34,1,36,7,6.884790548841951,1.614737000028359,198
35,1,27,5,6.802601680814411,1.5368907851546596,239
36,15,10,22,6.766827719362804,1.1647918185499757,66
37,1,37,7,6.704652687634055,1.563852687862162,197
38,19,15,8,6.626156385196534,1.2757012934061185,72
39,1,28,5,6.543031281024191,1.4788170566099357,237
40,18,17,8,6.541346010322331,1.2499408895240471,71
41,19,16,8,6.444676426542433,1.2251104080182988,72
42,1,27,6,6.352844400922949,1.49420998037856,223
43,13,10,24,6.331652448354132,1.0452819872645036,66
44,18,16,8,6.326713775517683,1.2236087322726266,71
45,19,17,7,6.306635807472266,1.2555734515277837,74
46,1,29,6,6.295310652257865,1.4768757270077817,222
47,1,28,6,6.24400291565659,1.4674324591308674,223
48,1,55,6,6.232491986164812,1.1399949572386336,210
49,1,26,5,6.204217258042752,1.4331943616602305,239
