,macd_fast,macd_slow,macd_signal,annual_return,sqn,trades
0,19,16,4,21.17898505873073,3.181119676252148,102
1,19,15,4,20.636574653316927,3.170995160458411,102
2,18,17,4,20.52739149090769,3.136891116076276,101
3,18,16,4,19.97421283882316,3.044540223782506,101
4,14,11,8,19.87963744153889,3.200597569446672,93
5,13,12,8,19.453533409935243,3.191809558460424,91
6,18,13,5,19.33880056400375,2.833361625240552,99
7,14,13,7,19.211771123421823,3.2121422135058757,92
8,14,12,8,18.8884197415034,3.199494459800605,89
9,19,13,5,18.73201383833519,2.815090877374933,97
10,17,14,5,18.48741657722769,2.78462629387942,97
11,16,15,5,18.468773375389304,2.783352620762757,97
12,12,11,9,18.409490504754057,2.94332824435367,95
13,19,12,5,18.378558851784767,2.9195101223335507,99
14,17,13,5,18.361633425216937,2.933129392250644,98
15,13,10,9,18.28921331161173,2.955947770300363,97
16,19,17,4,18.28600194184306,2.67831187587604,99
17,11,10,9,18.285205755353054,2.8740806750318355,98
18,18,15,4,18.245018724385467,2.186808211423388,106
19,16,14,5,18.14784520757652,2.8633111585721958,98
20,18,10,7,18.104994795034333,3.045702409637576,92
21,15,11,8,18.040112786243608,3.200002394210175,91
22,17,16,4,18.014026780623862,2.1730307242932216,105
23,13,11,9,17.96805363403839,3.183749517048751,88
24,19,14,4,17.90502868826161,2.196015802729372,106
25,17,11,7,17.893525251671974,2.8701223921425987,91
26,15,10,8,17.798982618530438,2.846944716492764,95
27,19,10,7,17.62805650814963,2.829644856967902,92
28,16,14,4,17.586273748659593,2.630910249469595,111
29,15,12,7,17.54167110633509,2.922115973101614,93
30,15,14,6,17.500743649233975,2.7789267202039385,92
31,19,11,6,17.470681109737104,2.8518350673558057,94
32,12,10,10,17.43844609624887,2.7467163650649487,95
33,16,13,6,17.337407385758485,2.776108316843143,92
34,18,13,4,17.302620517762364,2.609536655387789,109
35,18,12,6,17.295817862824354,2.778725313244945,93
36,15,13,18,17.114594270780508,3.069446604962039,74
37,18,14,14,17.11190994110052,3.1760148442521743,74
38,16,10,8,17.054498634978604,2.7854766011197296,92
39,14,11,7,16.982350061677085,2.6501211144075665,98
40,18,14,5,16.96166369599228,2.761276463075227,97
41,15,14,5,16.92876909889449,2.724108009312656,99
42,18,15,13,16.85590735633928,3.131883904944728,74
43,12,11,11,16.84980942967851,3.1861304174614054,84
44,16,11,7,16.833549475511546,2.853120928806046,93
45,14,10,9,16.825230160787342,2.8249891333117043,90
46,15,12,4,16.80624694414002,2.2863704094895003,119
47,13,11,8,16.789258342451717,2.653646921709939,97
48,18,13,15,16.781408799079863,3.0359697642373207,74
49,14,13,4,16.75891810402701,2.28695636401815,118
