,ema_fast,ema_slow,annual_return
0,22,43,31.593868080938098
1,21,42,31.588846638781632
2,21,45,31.50841172302137
3,24,38,31.39930244896836
4,21,43,31.372789561714328
5,23,39,31.31183757392691
6,21,44,31.30612729459073
7,20,45,31.275430814289876
8,24,37,31.242681622918404
9,23,40,31.142490376544984
10,22,41,31.142490376544984
11,21,46,31.03016753771713
12,20,46,30.964679899408136
13,22,42,30.83889272160267
14,18,42,30.810624854528623
15,19,41,30.76823922814496
16,18,41,30.744824624122863
17,18,40,30.63359772609584
18,17,41,30.63359772609584
19,17,43,30.60565222320399
20,17,42,30.59429272632532
21,24,40,30.55416046269743
22,23,42,30.53465082642336
23,19,40,30.458316744867197
24,18,44,30.43072034119229
25,19,37,30.427195608146626
26,24,41,30.4220538878129
27,19,42,30.3459040639062
28,16,44,30.324317933818417
29,22,44,30.304371367517906
30,20,39,30.297369702030625
31,19,47,30.28070738134779
32,19,43,30.238310316400323
33,14,77,30.228983364385904
34,15,46,30.224889039314373
35,17,45,30.219468079867507
36,19,38,30.189724109832262
37,9,18,30.179054508294723
38,19,39,30.173628593571184
39,23,43,30.15809273873969
40,15,49,30.13865853127208
41,24,32,30.12653292894053
42,18,43,30.122237408642764
43,22,35,30.108032977692726
44,22,34,30.071068655858195
45,21,35,30.071068655858195
46,15,78,30.051737886320247
47,15,79,30.051737886320247
48,20,38,30.048236881000847
49,21,47,30.044682773134056
