,ema_fast,ema_slow,annual_return
0,10,28,24.169299374515017
1,8,33,23.49022842467795
2,9,29,23.386902963898237
3,9,30,23.195280038891376
4,8,31,23.01543244163058
5,8,30,22.80474271943615
6,8,32,22.765078115212717
7,6,40,22.71492621741496
8,3,52,22.534561971681796
9,6,39,22.50746936619216
10,10,27,22.220853294182987
11,2,57,22.155664676842875
12,8,29,22.01329433808698
13,5,41,21.97722270259658
14,5,42,21.970732379956555
15,9,28,21.956347765620663
16,6,38,21.925474944145115
17,14,25,21.8861033721657
18,7,32,21.863118566243685
19,3,51,21.827959639063412
20,7,31,21.782226045230075
21,10,33,21.760272493926824
22,5,40,21.742665343616093
23,11,25,21.64577126533166
24,7,36,21.56740659872063
25,11,30,21.56599635584763
26,11,10,21.54042988419624
27,11,31,21.53549326674778
28,13,27,21.506239521814077
29,5,39,21.44171384270316
30,10,34,21.418419209779277
31,6,35,21.371393026776627
32,12,29,21.274934100052327
33,2,56,21.269104475850327
34,15,24,21.262821725063795
35,7,35,21.2554888831213
36,5,44,21.24795773925213
37,6,37,21.131612369823152
38,6,34,20.98177293667856
39,6,36,20.978466970877324
40,16,18,20.97197477404953
41,15,19,20.931455908649447
42,7,33,20.894562208961663
43,16,22,20.798088205441097
44,17,22,20.79554156296274
45,10,30,20.74108399652636
46,11,32,20.73281779893392
47,12,27,20.708403151629696
48,12,28,20.663354166484545
49,11,28,20.62470583064142
