,ema_fast,ema_slow,annual_return
0,20,63,22.90357209414128
1,16,72,22.848414177495265
2,19,66,22.829566913631247
3,16,71,22.6439115193106
4,19,65,22.56024161287664
5,20,64,22.509715372196165
6,15,75,22.459429962658955
7,21,63,22.27343666100122
8,16,73,22.23369589641268
9,14,62,22.19190812869752
10,15,62,22.115503507370896
11,15,64,22.09248999158443
12,14,63,22.030990312549825
13,16,62,22.018465017462944
14,16,63,22.018465017462944
15,20,65,21.957741656770963
16,14,77,21.93666130939843
17,15,63,21.83965383550367
18,17,69,21.831721041446915
19,14,64,21.760277914861952
20,20,66,21.7597248971416
21,16,74,21.74031650551738
22,18,66,21.70168692799566
23,17,62,21.699644210938665
24,14,65,21.69315417041928
25,15,74,21.688944849796503
26,15,65,21.68456577996188
27,14,78,21.650355791613336
28,18,67,21.642997727536024
29,16,64,21.56742955729025
30,16,70,21.55336039142961
31,18,68,21.50156564280118
32,16,79,21.47973040848096
33,20,67,21.41444248706653
34,21,64,21.410046852324907
35,17,70,21.366559112661623
36,17,68,21.36283500549629
37,19,67,21.35588493356893
38,20,51,21.355815046451795
39,16,69,21.30676912292688
40,15,77,21.262764681948106
41,17,67,21.25792861459467
42,15,76,21.253299555042663
43,15,78,21.247654664175595
44,14,79,21.24186739788709
45,17,65,21.194408015010783
46,17,66,21.194408015010783
47,22,64,21.109187269696967
48,13,79,21.08406593610515
49,19,64,21.08134238365685
