,ema_fast,ema_slow,annual_return
0,2,17,17.74622586206863
1,6,12,17.728248322110783
2,7,10,17.644064071961804
3,2,16,17.26671130670783
4,6,11,17.13176341670669
5,5,15,17.127926616031214
6,5,10,16.995261834618205
7,3,14,16.36334354473077
8,3,15,16.3461926492223
9,1,11,16.310857769331612
10,3,10,16.28371024732677
11,5,14,16.269310692271954
12,5,16,16.11192323195316
13,4,13,15.991334588967444
14,5,11,15.975963982204128
15,4,11,15.974676065501871
16,5,12,15.949492129310029
17,4,10,15.750135892806084
18,6,10,15.645512477261944
19,4,12,15.31659646676014
20,7,11,15.145444430285012
21,4,17,15.108085228795192
22,5,13,15.081289366503844
23,3,11,15.0416156572518
24,3,13,14.976519057233991
25,4,18,14.957215486419036
26,2,15,14.95079410738782
27,8,10,14.907195774940917
28,2,10,14.89708183171778
29,3,16,14.887338732554372
30,3,19,14.671562316062928
31,4,14,14.63376316298631
32,2,11,14.533102914030454
33,2,14,14.499214936978523
34,6,13,14.452920210883264
35,7,12,14.394035207209829
36,1,10,14.271383529305124
37,2,18,14.213200377192251
38,3,20,14.163577287557777
39,8,11,14.117247424621088
40,9,10,14.117247424621088
41,1,20,14.09159307228097
42,1,16,14.046990664276455
43,2,19,13.949526857862349
44,3,12,13.844704734315355
45,1,17,13.73728728841464
46,1,19,13.461346817109476
47,1,13,13.406781679239652
48,6,14,13.092294706033918
49,7,13,12.974813908494855
