,ema_fast,ema_slow,annual_return
0,20,79,22.443661461249757
1,22,71,22.291278403088388
2,21,72,22.209273988217014
3,21,71,22.209273988217014
4,22,70,22.209273988217014
5,20,73,21.88121901193427
6,23,70,21.8359686129021
7,20,75,21.77917218972525
8,20,76,21.722257971881135
9,20,74,21.69749308495777
10,22,72,21.63984811074294
11,21,73,21.6328406849541
12,21,75,21.632125158334876
13,22,73,21.632125158334876
14,22,69,21.622797483557683
15,21,74,21.59254346477046
16,20,78,21.50856906147644
17,21,76,21.311869458645692
18,20,77,21.272336220081066
19,21,78,21.243859474352952
20,22,74,21.17224202657642
21,23,71,21.162762983394376
22,23,76,21.114893926827445
23,23,75,21.10744336890092
24,22,76,21.10744336890092
25,22,77,21.10744336890092
26,19,77,21.003317347817102
27,19,76,20.978792262721207
28,23,72,20.90099728270869
29,23,79,20.85839636295893
30,21,77,20.80382463385749
31,19,79,20.751678930589133
32,18,79,20.745198212185077
33,21,79,20.668200083985177
34,23,69,20.657111212934858
35,23,78,20.654454604757703
36,24,77,20.61793667126637
37,23,77,20.613995653097305
38,22,79,20.613995653097305
39,24,76,20.613995653097305
40,22,78,20.613995653097305
41,23,68,20.576134215328683
42,23,73,20.564657872226885
43,19,78,20.549179538942884
44,22,68,20.425896948789784
45,20,71,20.131851023461333
46,22,75,20.11215857781389
47,18,77,20.109133965390047
48,19,75,20.109133965390047
49,18,78,20.08582908411868
