,ema_fast,ema_slow,annual_return
0,11,10,14.317465449417467
1,12,10,12.738482000842335
2,12,11,11.708018088702788
3,13,10,11.652192450842582
4,15,11,11.58429088349284
5,16,10,11.576981889389517
6,13,11,11.518249776772798
7,14,10,11.421484854191233
8,14,12,11.405243257337569
9,18,10,11.152047750419774
10,15,10,10.836758726444923
11,14,13,10.592192975326531
12,19,17,10.204904397857453
13,16,11,10.130120378697711
14,15,12,10.07997489382096
15,23,14,9.93485420354123
16,22,15,9.760713281612771
17,14,11,9.717959759049808
18,16,12,9.675081705062198
19,15,13,9.4983659106921
20,19,18,9.470297901595355
21,20,17,9.403407070460696
22,17,11,9.388158838696922
23,17,10,9.24736164427838
24,21,16,9.211012214147225
25,13,12,8.958892276261867
26,19,10,8.554928915584908
27,24,13,8.245375157452072
28,23,15,8.184116388775081
29,24,14,8.135100858252988
30,19,12,8.074979050125721
31,20,16,7.930524755411458
32,17,16,7.929853475536196
33,21,14,7.887315963106263
34,21,15,7.874504762584615
35,22,14,7.802870639519992
36,20,15,7.772682402617888
37,23,16,7.771207375248506
38,18,17,7.72163654640796
39,19,16,7.72163654640796
40,24,15,7.708811708666093
41,20,11,7.678751267905206
42,20,18,7.67359804675638
43,20,10,7.6478294527432125
44,23,10,7.634586459347953
45,21,10,7.581414434238789
46,19,11,7.579793730418577
47,24,12,7.561429836722748
48,24,10,7.560533649621089
49,23,13,7.536641351695955
