,ema_fast,ema_slow,annual_return
0,9,28,29.374376217179904
1,10,26,27.991857665257477
2,5,39,27.879149296307546
3,8,29,27.789699212301205
4,9,27,27.770697805604545
5,3,40,27.459635749446736
6,5,40,27.389298300296
7,8,30,27.325182566694107
8,4,39,26.89603869853059
9,13,21,26.67647091235303
10,12,20,26.645038994995826
11,8,31,26.638162877899447
12,4,42,26.623259465450605
13,10,27,26.42978275610849
14,14,18,26.37419648781903
15,13,20,26.335356953422227
16,11,22,26.3345017351592
17,4,41,26.30483755539715
18,9,22,26.266273024194035
19,10,23,26.234183884282697
20,11,21,26.1957100470572
21,8,28,26.149156594011146
22,14,17,26.105062497729172
23,15,16,26.07391502535133
24,15,17,26.02104159951196
25,4,40,25.989993763277138
26,9,23,25.97556880516363
27,13,19,25.944412877619538
28,12,21,25.896915366552737
29,4,38,25.87208068483047
30,7,29,25.82789331281538
31,17,18,25.81071912101654
32,7,33,25.80717139326888
33,7,30,25.77771951593349
34,11,20,25.77373672855097
35,9,26,25.761209464207845
36,9,29,25.75565759555586
37,16,19,25.750085343498792
38,10,21,25.699844458917205
39,4,43,25.6412639031342
40,6,37,25.638355374949143
41,7,28,25.60123250991853
42,13,18,25.59173246358621
43,19,26,25.56023961864292
44,12,17,25.553396039385117
45,6,33,25.55200918029949
46,11,17,25.50396868374308
47,7,34,25.49383762225033
48,7,32,25.485001489589187
49,6,28,25.47237067671915
