,ema_fast,ema_slow,annual_return
0,14,60,46.03051114768342
1,15,59,46.03051114768342
2,14,57,45.89925856280946
3,15,56,45.7862914554529
4,14,59,45.747846261147
5,15,57,45.747846261147
6,15,58,45.747846261147
7,14,58,45.71872076612682
8,10,47,45.66908299313796
9,13,62,45.58709827172037
10,14,63,45.47496774392752
11,13,63,45.47496774392752
12,13,64,45.47496774392752
13,9,50,45.40724274863694
14,15,60,45.40213538891514
15,14,61,45.40213538891514
16,14,62,45.40213538891514
17,13,61,45.2344576458284
18,16,55,45.23249426136184
19,16,54,45.23249426136184
20,16,56,45.19445427536666
21,16,57,45.19445427536666
22,15,55,45.01733595381919
23,16,58,44.67225715142721
24,17,53,44.67118046108113
25,17,54,44.67118046108113
26,18,52,44.67118046108113
27,9,51,44.66182466122934
28,17,55,44.63328114159136
29,8,36,44.63271387249913
30,10,46,44.54580237512446
31,13,65,44.51714990075989
32,15,62,44.47145637827021
33,15,61,44.47145637827021
34,16,63,44.31895918118456
35,12,62,44.29112262254834
36,12,65,44.26784457000755
37,18,57,44.18871969849793
38,15,66,44.15192831781278
39,17,57,44.0896312443253
40,18,56,44.0896312443253
41,19,55,44.0896312443253
42,19,54,44.0896312443253
43,1,11,44.05789486327184
44,18,53,44.0488674764709
45,16,61,44.01684774779043
46,8,45,44.01220698179916
47,7,47,43.95453417657626
48,12,22,43.91477621789072
49,18,51,43.90861880556613
