,ema_fast,ema_slow,annual_return
0,5,19,23.73828911744673
1,13,22,23.363809757691293
2,14,21,22.78254450276733
3,11,17,22.38729690320132
4,12,23,22.03891886349272
5,4,21,21.977245946301014
6,3,31,21.568686008669346
7,5,21,21.49146679382217
8,15,19,21.3755585141074
9,14,20,21.335650621533723
10,10,18,21.303825964762996
11,17,18,21.300953365448358
12,16,18,21.286751486923038
13,14,15,21.12968077500769
14,13,16,21.12968077500769
15,12,17,21.048694377531813
16,15,20,21.01255071945864
17,9,19,20.87653212215321
18,13,14,20.800093880128465
19,12,15,20.800093880128465
20,4,27,20.793519683124583
21,3,36,20.59947077948073
22,8,20,20.57949726402171
23,11,16,20.57926930447261
24,8,21,20.545234382139423
25,16,19,20.45363540602493
26,16,17,20.44324244001335
27,3,37,20.44010335236033
28,9,18,20.395675024721424
29,3,30,20.30764751329633
30,7,21,20.16880833109914
31,12,14,20.148095219067127
32,5,18,20.119264161861512
33,2,40,20.042290446228847
34,9,20,20.036607389696552
35,10,17,20.03533965522285
36,11,15,19.966673089003805
37,5,28,19.87161614067971
38,3,33,19.739573375653507
39,2,41,19.7194038713642
40,13,21,19.648840194149848
41,3,28,19.6150540522582
42,11,25,19.572082370588248
43,12,24,19.572082370588248
44,8,19,19.542644663625985
45,6,31,19.521325410654416
46,10,16,19.516799762615864
47,4,28,19.47857097527746
48,5,32,19.347495302525573
49,4,26,19.323858286940364
