,ema_fast,ema_slow,annual_return
0,8,11,30.25902003786807
1,8,10,29.95505589239346
2,9,10,29.54362450473937
3,10,11,29.538013786907197
4,7,11,29.381910236906663
5,7,12,28.37533379611528
6,6,13,27.97587561699741
7,3,12,27.73366410596534
8,9,12,27.719601885473452
9,8,12,27.560813841185357
10,8,14,27.540852740328518
11,9,11,27.398517492605084
12,9,13,27.378840324779567
13,10,12,27.375386457033706
14,5,10,26.638682617645387
15,6,14,26.28798674899064
16,7,13,26.14474998809217
17,6,12,25.973223273178924
18,6,10,25.93175844863512
19,3,13,25.92996714522265
20,3,11,25.548215960597133
21,7,14,25.266560916474056
22,5,15,25.265379050665963
23,7,10,25.24208405314581
24,2,15,24.983040477187743
25,4,15,24.86990528965682
26,5,11,24.802143283857404
27,5,14,24.801203548024294
28,5,12,24.78909399132572
29,9,14,24.725053771721196
30,8,13,24.671264181092337
31,4,11,24.38195526556902
32,8,15,24.37960981768443
33,9,15,24.08050035592345
34,10,24,24.061250828814213
35,4,10,23.979026049197916
36,9,25,23.800568282901605
37,8,27,23.68219352375878
38,2,13,23.612661777808626
39,10,13,23.48113801748533
40,12,20,23.44545671518065
41,9,28,23.395450049598114
42,2,14,23.37494996600016
43,3,10,23.37124712312257
44,4,12,23.35128756896923
45,11,12,23.34012077671365
46,9,26,23.2165010375502
47,3,14,23.081447337779657
48,10,14,23.056466916273877
49,11,13,23.05645475008585
