,ema_fast,ema_slow,annual_return
0,5,25,26.39672370024388
1,5,26,26.06284411493976
2,5,24,24.998827770375797
3,6,22,24.693420178527692
4,5,23,24.590357352528507
5,4,28,24.581511791571405
6,4,27,24.140911968432235
7,5,27,23.81764631367144
8,7,21,23.426618667911004
9,24,70,23.23299941056375
10,2,47,23.15296268340722
11,6,24,23.117962146841258
12,6,23,23.0046920485354
13,24,73,22.966288272157254
14,3,35,22.92297008323053
15,3,29,22.844606093084163
16,5,28,22.80318198785223
17,2,45,22.801458011437777
18,3,36,22.77214441608125
19,24,72,22.749990196225905
20,23,73,22.66827730500493
21,2,40,22.64264850683628
22,2,43,22.63500539205062
23,3,31,22.620795053266654
24,7,22,22.60660410931448
25,24,71,22.552357579700143
26,24,69,22.5025890089017
27,4,33,22.461278532386384
28,2,49,22.454847929198827
29,4,30,22.43965503346106
30,2,42,22.437623832739547
31,4,29,22.419825063532613
32,8,22,22.41330914969331
33,23,74,22.38176771212155
34,2,41,22.336723689406146
35,7,24,22.32290931006356
36,2,46,22.161316008013014
37,4,31,22.154094545014942
38,4,32,22.148434023446463
39,3,28,22.13151266638964
40,24,74,22.10400087304004
41,24,79,22.06672739124445
42,6,26,22.06434884490864
43,2,39,22.03112674892195
44,23,75,22.017090789254155
45,23,76,21.97322057032194
46,6,25,21.96470522680769
47,22,77,21.881541325865538
48,10,72,21.87488907121971
49,2,48,21.874760056307167
