,ema_fast,ema_slow,annual_return
0,1,50,18.314598499920614
1,1,52,17.827107489813322
2,1,51,17.619863684358165
3,1,49,17.31135239865117
4,2,33,16.90703730548358
5,2,44,16.874990619815364
6,23,77,16.429463489309132
7,2,32,16.390824713669407
8,1,59,16.305254342455893
9,6,68,16.26926335513945
10,23,76,16.256930103061965
11,1,42,16.22189905613525
12,2,39,16.206376884070323
13,1,48,16.183033147872525
14,23,75,16.178388109739654
15,2,43,16.159348288935156
16,1,12,16.14248289982573
17,24,75,16.032606474011097
18,22,79,16.03185269523295
19,24,74,16.029297379522294
20,2,45,16.02726419004754
21,8,67,15.977058869926504
22,9,17,15.973409452127552
23,2,34,15.91623134733581
24,1,41,15.893836822073744
25,1,58,15.891771409243365
26,1,57,15.885669368573756
27,1,43,15.875670342018395
28,22,77,15.869274144755185
29,1,54,15.833997649162384
30,1,56,15.822788455285606
31,1,55,15.791211560283722
32,24,73,15.791184694426256
33,11,13,15.74306605565483
34,7,66,15.742291582300242
35,7,65,15.742291582300242
36,6,66,15.73434642253701
37,22,69,15.692456445571077
38,22,78,15.67002274154031
39,4,47,15.66204340532764
40,23,67,15.573345277029444
41,24,65,15.553825226259985
42,2,37,15.533654527656914
43,10,14,15.511032263352748
44,12,13,15.48322640647988
45,6,67,15.4801683753134
46,6,69,15.41434729459004
47,23,66,15.41183990776734
48,8,15,15.398483086265305
49,22,68,15.381782772560172
