,ema_fast,ema_slow,annual_return
0,4,37,23.809205508996623
1,1,79,23.645296253475063
2,11,15,23.04608631747422
3,1,78,22.386854772098115
4,12,14,22.16715301524121
5,4,10,22.004644910439
6,10,16,21.969556566469823
7,4,36,21.96157029241488
8,8,19,21.52921081356588
9,1,76,21.49658603386342
10,4,33,21.38999633735326
11,7,21,21.340130158690965
12,1,77,21.33875469416853
13,1,48,21.2797380689846
14,3,79,21.277526208319973
15,1,74,21.254801147965416
16,3,39,21.252723140470746
17,2,79,21.238136663930835
18,2,42,21.235741999692674
19,9,17,21.172442762534768
20,9,18,21.16939516732364
21,3,40,21.1595281932091
22,9,22,21.07408085359367
23,3,38,21.064655466309013
24,1,75,21.03373099718532
25,3,11,20.975144154351742
26,13,17,20.95552847859357
27,2,43,20.907359126957207
28,1,73,20.816719205356183
29,4,31,20.789967429911187
30,3,41,20.729108458266445
31,2,44,20.67965960635946
32,4,16,20.66728925286377
33,6,13,20.626861005432808
34,7,20,20.613952222110097
35,8,22,20.591917088008035
36,8,20,20.545068745089814
37,7,12,20.521480038327127
38,4,32,20.50887923553463
39,3,13,20.474097963904683
40,4,11,20.448535568672423
41,7,23,20.44646049766346
42,4,35,20.425939785232323
43,3,77,20.413849399547683
44,6,24,20.41133819327432
45,3,42,20.402055919405854
46,3,12,20.369284600119197
47,9,20,20.26976719643891
48,5,35,20.25894046476373
49,14,15,20.18789580972292
