,ema_fast,ema_slow,annual_return
0,9,46,18.898543498635423
1,8,48,18.400892016021523
2,9,49,18.367211534884785
3,8,50,18.366531362499035
4,8,47,18.27442811306255
5,9,47,18.116951914036665
6,10,47,18.08050684452954
7,9,45,17.786663532692295
8,10,37,17.760138698559004
9,9,50,17.747109922091667
10,9,39,17.745064467142736
11,10,43,17.68850097515556
12,9,48,17.655581703082348
13,8,45,17.643474701488156
14,11,42,17.534591906322717
15,7,49,17.51477405365206
16,10,46,17.479177907481276
17,8,53,17.468667606054844
18,10,36,17.462149462100253
19,8,46,17.460530872908446
20,6,70,17.451259471858226
21,8,49,17.444170699958136
22,11,43,17.41914691856336
23,8,44,17.404315846143383
24,6,69,17.389347354506768
25,16,34,17.334204451202712
26,10,45,17.285641770223137
27,5,71,17.275033464862428
28,13,40,17.273064332520946
29,6,71,17.25648192490792
30,17,33,17.239796917803034
31,5,70,17.21981577892657
32,7,51,17.177726700092837
33,7,48,17.16091803455508
34,11,44,17.146462004304446
35,8,52,17.121913286869994
36,10,44,17.0967441093525
37,11,45,17.066039922512655
38,9,40,17.06065359760408
39,5,73,17.052363285925193
40,6,66,17.04065401353109
41,10,42,17.03717268735982
42,9,51,17.02012214762035
43,10,48,17.0010262318467
44,15,35,16.969481800196515
45,11,41,16.934430926767046
46,5,72,16.912226738502895
47,8,51,16.906580359463327
48,12,43,16.9003283332305
49,13,41,16.89593302327015
