,ema_fast,ema_slow,annual_return
0,19,17,14.71749126973519
1,20,16,14.71749126973519
2,21,15,13.752912344252016
3,4,18,13.324436136498186
4,21,16,13.29399423897439
5,19,18,13.273032310161284
6,20,15,13.167472232170867
7,20,17,13.129713384475252
8,18,16,13.12803993314213
9,4,17,13.116785350665824
10,18,17,12.990853494310588
11,19,16,12.975682859210057
12,4,21,12.849531061799132
13,19,15,12.846581639769838
14,4,23,12.834432573478535
15,5,21,12.7318129319105
16,6,15,12.65947560774051
17,22,15,12.640569976147464
18,22,14,12.603589022202158
19,23,14,12.573516079251776
20,5,16,12.508933148401905
21,5,22,12.507251967376789
22,4,20,12.395408423797717
23,24,50,12.38154824091174
24,4,19,12.333065775328896
25,5,18,12.322229312301229
26,24,14,12.21379003715359
27,5,17,12.20335252901516
28,4,22,12.13928094195576
29,6,20,12.13573982359656
30,20,14,12.064420594890697
31,24,49,12.050108271021823
32,22,16,11.990860652047578
33,5,19,11.982018389347669
34,20,18,11.976505034110938
35,23,15,11.93272592103761
36,24,12,11.878824837998373
37,4,24,11.830603729654134
38,6,19,11.817270494486264
39,21,14,11.78165316970901
40,7,11,11.78056702635852
41,22,13,11.634933953361768
42,21,17,11.63375672492261
43,6,14,11.598988163355452
44,8,10,11.574094345718922
45,5,23,11.532467422948873
46,6,21,11.479765914999158
47,24,15,11.477053770889375
48,21,13,11.44819273201462
49,5,14,11.445036386271456
