,ema_fast,ema_slow,annual_return
0,7,24,19.79502928798364
1,10,18,19.22025653966134
2,9,19,19.146973552055503
3,13,17,18.473531732013942
4,5,25,18.443241099671432
5,6,25,18.36726547112049
6,14,16,18.330781285494265
7,12,16,18.08012569341218
8,5,26,18.02777783164739
9,24,51,17.86053408607384
10,10,21,17.829652351571873
11,11,17,17.817791191361746
12,23,53,17.734341729858542
13,7,23,17.712411711229628
14,7,13,17.69288047875939
15,12,18,17.691351338253682
16,8,23,17.675912783694272
17,24,79,17.512452378029405
18,6,15,17.483552559983508
19,4,21,17.3000993415027
20,3,33,17.272354611336254
21,11,20,17.193149410663615
22,12,19,17.072487645640514
23,24,52,17.04371055862246
24,6,16,17.008574095686594
25,23,78,16.94559284883093
26,13,18,16.89469505952407
27,8,12,16.818420965043135
28,9,11,16.81545312132499
29,22,79,16.80631225449951
30,23,54,16.793452140570604
31,13,15,16.758212603661608
32,7,17,16.758056033338814
33,22,55,16.75721176861
34,23,56,16.71965362534065
35,10,20,16.695650339446857
36,9,13,16.688262473474964
37,24,53,16.665881640191888
38,24,78,16.600060920920658
39,3,34,16.566982142547747
40,14,17,16.553799340487387
41,8,21,16.547872090477746
42,5,17,16.538739406425197
43,24,76,16.53512381574865
44,15,16,16.525927784010722
45,11,19,16.501457273929677
46,6,24,16.49098800648542
47,10,17,16.482131623783232
48,5,19,16.47598216133071
49,23,79,16.47365613722625
