,ema_fast,ema_slow,annual_return
0,20,16,9.30546057907357
1,24,13,9.153140484066263
2,23,14,9.073097846531184
3,19,17,8.997036807375363
4,22,15,8.96474752555503
5,24,12,8.88551528769063
6,21,15,8.832287440144228
7,19,18,8.692735973057038
8,22,14,8.67126513032566
9,22,13,8.606622525363745
10,23,12,8.60574227969054
11,23,13,8.597095758811912
12,21,16,8.579443226644981
13,20,17,8.548924864395268
14,17,16,8.513847980099518
15,18,16,8.235318285056351
16,18,15,7.696849599850511
17,19,15,7.6364824493096
18,24,14,7.603809281538873
19,21,14,7.584440889120501
20,19,16,7.571798266535823
21,20,15,7.571484313000616
22,20,14,7.459023515366161
23,18,17,7.397082228923965
24,24,11,7.317971333707058
25,21,13,7.309303634049513
26,23,15,6.666639113787524
27,21,17,6.645296892662282
28,15,14,6.434801320474572
29,22,12,6.40052770298845
30,24,10,6.299326871409418
31,16,13,6.265377648816073
32,17,12,6.261586774354931
33,18,11,6.143120564621181
34,19,14,6.104330419765932
35,22,16,6.066286201588351
36,17,13,5.777094518345066
37,20,13,5.745075263988972
38,19,11,5.6552571537188445
39,20,12,5.612421852283531
40,19,10,5.592269700106221
41,23,11,5.547720979107945
42,16,14,5.417953267554523
43,20,10,5.413664843462147
44,18,12,5.407173228567127
45,17,11,5.406278903930293
46,7,11,5.3717372214987495
47,6,12,5.056041591313432
48,22,11,5.03946667470616
49,19,12,5.038079631710817
