,ema_fast,ema_slow,annual_return
0,1,11,12.468308706984988
1,1,12,11.987302224253057
2,1,13,11.647204876627146
3,1,14,10.18827259352076
4,24,23,7.956555286176235
5,1,16,7.346945849125724
6,1,18,7.033421153608149
7,24,15,7.031938024852495
8,1,15,6.960504920780496
9,23,16,6.681179801966823
10,22,17,6.588603426211417
11,24,22,6.455780067372471
12,1,17,6.41014909032039
13,23,20,6.335009285260343
14,21,18,6.319732881411796
15,1,10,6.27611528949146
16,24,56,6.237849553091095
17,24,19,6.231494052422921
18,1,23,5.9739911726657775
19,21,17,5.910875813649357
20,22,16,5.875768109949055
21,23,15,5.819766058556914
22,24,57,5.761733750833421
23,22,21,5.617291426495273
24,20,19,5.59137842821973
25,24,21,5.435405262531778
26,23,22,5.435405262531778
27,20,18,5.352644481116519
28,24,41,5.215882000835057
29,13,52,5.1857177240492485
30,12,56,5.126723514562422
31,12,55,5.082213630160433
32,1,24,5.03797292796543
33,23,21,5.006418634710714
34,24,20,5.006418634710714
35,12,57,4.987573610575216
36,1,27,4.940684372403855
37,19,17,4.902623097640283
38,14,51,4.869297351779692
39,24,78,4.865861968545483
40,24,79,4.865861968545483
41,20,79,4.811360599823908
42,1,30,4.715162599122392
43,21,78,4.713901945278741
44,12,58,4.691981890093523
45,1,76,4.688346892310711
46,1,79,4.653070671294017
47,23,79,4.625979018465369
48,24,13,4.601785417621237
49,20,44,4.566142775202472
