,ema_fast,ema_slow,annual_return
0,24,23,0.3400865175424036
1,24,22,0.2176293055724972
2,20,20,0.0
3,22,22,0.0
4,15,15,0.0
5,23,23,0.0
6,24,24,0.0
7,10,10,0.0
8,18,18,0.0
9,17,17,0.0
10,11,11,0.0
11,12,12,0.0
12,21,21,0.0
13,14,14,0.0
14,19,19,0.0
15,13,13,0.0
16,16,16,0.0
17,10,11,-1.4302394033059247
18,9,12,-1.4302394033059247
19,5,18,-1.4525298181438229
20,7,12,-1.454923117756889
21,6,15,-1.5476120240642557
22,8,13,-1.5495042479718373
23,7,15,-1.687464512074819
24,3,27,-1.725718963702186
25,6,16,-1.726391958508041
26,4,22,-1.7292680892756953
27,4,23,-1.7292680892756953
28,9,11,-1.783057240006472
29,4,21,-1.78845681833715
30,4,20,-1.803601486146561
31,5,19,-1.804580435095528
32,5,17,-1.864830389150135
33,1,40,-1.9390332514308344
34,1,39,-1.9390332514308344
35,3,28,-1.9669687391334272
36,6,17,-2.0432051329107184
37,5,20,-2.045022560032912
38,8,12,-2.1025232327203343
39,8,11,-2.1215206355018124
40,1,38,-2.179824377098366
41,5,21,-2.209189852012582
42,4,24,-2.214820707720129
43,7,13,-2.223255811677859
44,7,14,-2.245568297349137
45,8,14,-2.270636956647691
46,6,18,-2.287412917611981
47,3,25,-2.3410615264176533
48,1,41,-2.423139324728437
49,9,10,-2.438013618568934
