,ema_fast,ema_slow,annual_return
0,12,10,14.501633586166946
1,12,11,13.558577526661288
2,13,10,13.41494343589094
3,11,10,12.693699542691803
4,24,23,12.530182622757469
5,24,22,12.154422916032155
6,14,10,11.558475004979757
7,14,11,11.144579957852004
8,13,11,10.795649557732824
9,15,10,10.556755106132316
10,13,12,10.480489023566228
11,23,18,10.062048578703358
12,23,22,10.0056884697654
13,24,17,9.946502355241856
14,24,21,9.873312917785402
15,24,16,9.866297511618937
16,24,18,9.638637140248717
17,24,19,9.5565219713691
18,22,19,9.38307948151379
19,23,20,9.309581515979025
20,22,21,9.22482023815658
21,22,20,9.12815161867278
22,23,19,9.053120277138026
23,21,20,8.85500580763636
24,23,21,8.707751008874123
25,24,20,8.6077124488933
26,22,16,8.391600052807593
27,16,11,8.3432037276248
28,17,15,8.16805473000537
29,23,16,8.002777763398793
30,18,14,7.721177135518599
31,23,17,7.7080940129899425
32,22,18,7.7080940129899425
33,15,12,7.646684166175685
34,24,15,7.634134638787087
35,21,17,7.611205159006618
36,23,11,7.601120815860895
37,19,13,7.483416559458631
38,17,10,7.402230126004992
39,20,18,7.395419282462222
40,21,12,7.355186650228227
41,14,13,7.289168398670506
42,20,12,7.27457087953358
43,11,58,7.240238655982506
44,20,19,7.061435721471497
45,24,10,7.011529927159309
46,11,59,6.997205158494252
47,16,15,6.908620135974562
48,19,14,6.8691033968963575
49,8,65,6.831499711823604
