,ema_fast,ema_slow,annual_return
0,15,20,17.10353617357146
1,16,19,16.744659661989118
2,17,18,16.744659661989118
3,14,21,16.646640988813388
4,12,24,16.50483817716885
5,13,22,16.335639772318284
6,18,19,16.22690183015818
7,17,20,16.22690183015818
8,15,23,16.068568585540238
9,17,19,16.047485784521935
10,13,24,16.023720677405958
11,10,28,15.965514320109136
12,16,22,15.941583653578563
13,16,21,15.905642595819502
14,12,27,15.903173383105926
15,5,14,15.862349198089971
16,13,23,15.854480202488904
17,15,22,15.827009678901618
18,12,26,15.720060837637677
19,14,23,15.70782376813906
20,1,39,15.69213334755419
21,16,20,15.677428643634608
22,13,25,15.604351107557587
23,1,40,15.528948838145617
24,14,22,15.450672515182976
25,12,25,15.408020265283788
26,14,24,15.22504295653137
27,11,26,15.215819086879122
28,12,23,15.086934033588005
29,1,68,15.055718649883106
30,11,27,15.04220546758468
31,1,69,15.031148487336798
32,12,28,15.005079976708169
33,16,18,15.00183261450458
34,1,43,14.929148613040075
35,1,66,14.85717668199272
36,1,65,14.844549494979258
37,1,70,14.79700084922543
38,15,19,14.787688106280426
39,1,67,14.63284530589645
40,15,24,14.619587782187343
41,13,26,14.60336930022913
42,11,29,14.601711583674197
43,1,44,14.592111530522176
44,1,71,14.547721247818076
45,4,16,14.53081331101626
46,9,11,14.417829551749024
47,13,21,14.396856681451917
48,14,20,14.392050735893386
49,1,45,14.33728127345994
