,ema_fast,ema_slow,annual_return
0,20,19,11.21418273766212
1,13,11,10.679895522027172
2,11,10,10.663246562852688
3,20,18,10.418081194865405
4,21,18,10.35347153983324
5,23,16,10.33897687863172
6,24,16,10.314121286598352
7,24,19,10.312350538522368
8,21,17,9.948103011638356
9,22,17,9.902708341950175
10,23,20,9.901894685118949
11,21,10,9.822059331640316
12,22,16,9.81354948513031
13,21,11,9.80960472283725
14,24,15,9.796280814684724
15,14,10,9.73614550489517
16,24,14,9.535460549775962
17,15,11,9.504905614371523
18,23,21,9.497134517648636
19,20,11,9.464629769273673
20,17,14,9.408417519075988
21,18,17,9.396131093878658
22,16,10,9.335144417584551
23,22,10,9.32814576658259
24,22,21,9.308860342559749
25,24,20,9.30049904443336
26,23,15,9.292994566513295
27,15,10,9.203843047321971
28,23,10,9.189157765117304
29,18,13,9.160935604578553
30,16,15,9.130923080058382
31,14,11,8.95017757700131
32,20,12,8.909562403997244
33,19,16,8.843834758592118
34,19,12,8.798862184942967
35,13,12,8.748607512193823
36,21,15,8.66020021003623
37,12,10,8.59792751154383
38,24,12,8.548623027491066
39,24,13,8.426411961247515
40,14,12,8.379548889703708
41,23,14,8.350426059475689
42,20,17,8.25789485385249
43,19,18,8.25789485385249
44,17,10,8.183517129124098
45,22,14,8.085349845089445
46,16,11,8.081981452825907
47,23,17,8.059851402171489
48,22,15,8.056197925184577
49,21,16,7.995768798539843
