,ema_fast,ema_slow,annual_return
0,22,31,11.860736011820594
1,21,32,11.81277126399894
2,22,30,11.713687006540134
3,24,29,11.698886636240545
4,10,42,11.592317851298596
5,20,33,11.556786015717828
6,11,39,11.556352341922873
7,10,41,11.552967912111791
8,23,29,11.523015770489703
9,15,31,11.52134377108238
10,10,58,11.513770191854904
11,9,65,11.499930675643412
12,18,35,11.498549545377529
13,11,53,11.498138532016869
14,23,30,11.493052968661209
15,19,33,11.490186561672298
16,24,28,11.48479756111232
17,22,29,11.464892053444965
18,11,55,11.454470507971685
19,12,58,11.44882344064853
20,21,30,11.442881571803252
21,10,59,11.423482480442566
22,14,32,11.39002975596226
23,9,45,11.38967079046934
24,17,67,11.386808922390506
25,11,54,11.380965662800312
26,13,34,11.375992553600948
27,16,68,11.311097429711856
28,18,58,11.303886556773124
29,17,61,11.290407723861016
30,11,60,11.28824566606028
31,13,50,11.276862105685526
32,10,43,11.27088858367463
33,20,35,11.254249005623574
34,16,69,11.253440219247944
35,23,27,11.253068220769332
36,24,26,11.253068220769332
37,22,48,11.249622229385718
38,17,65,11.24692336748625
39,11,37,11.246838220641491
40,11,59,11.24661890308438
41,16,30,11.239908344128107
42,19,56,11.23252242424362
43,20,51,11.229081069487606
44,19,35,11.228835678499673
45,12,54,11.211075690755504
46,11,57,11.197594485659556
47,18,70,11.191690766299285
48,11,38,11.187482831676606
49,20,56,11.186391756498107
