,ema_fast,ema_slow,annual_return
0,11,10,7.70326368537189
1,24,22,6.767184915263645
2,16,14,6.755806630513519
3,17,14,6.668951575524031
4,18,15,6.651979633609449
5,16,15,6.604455982789335
6,12,11,6.5745054438872295
7,24,17,6.5554641580442485
8,23,22,6.517691617953529
9,12,10,6.514040426136117
10,20,14,6.513260205241818
11,23,19,6.472127962429767
12,19,14,6.446626107536901
13,21,20,6.435358515634193
14,18,13,6.34621918212393
15,19,15,6.28455841133249
16,23,55,6.271326146375081
17,22,20,6.265198580648894
18,24,21,6.258350269483468
19,21,19,6.206148246049399
20,14,10,6.205029127249827
21,21,12,6.177236994863441
22,15,14,6.165714669831101
23,24,18,6.156062843547163
24,13,11,6.144880656938113
25,23,18,6.080895634557786
26,23,21,6.057135279834332
27,17,13,6.03124076967736
28,13,10,5.98367705920336
29,19,13,5.9719258600195095
30,23,20,5.95506335912365
31,22,19,5.921538157827193
32,24,19,5.917069818479584
33,18,16,5.895620634190216
34,15,10,5.842027790285757
35,24,53,5.835161210913413
36,20,16,5.824618981769348
37,20,12,5.809030966771215
38,24,54,5.770669554506847
39,18,14,5.768430555699617
40,19,12,5.765670627646906
41,17,16,5.756324233119834
42,22,58,5.736632597241274
43,18,12,5.71103212057846
44,15,11,5.679257196969504
45,24,15,5.668739086930593
46,23,17,5.646064945006403
47,23,16,5.628222417124496
48,17,15,5.608078903053815
49,22,11,5.604604550652092
