,ema_fast,ema_slow,annual_return
0,2,23,17.62148161020869
1,2,24,17.606006941341846
2,1,31,17.431791537438794
3,1,41,17.343827835952354
4,1,40,17.182173539987847
5,1,27,17.157078803880264
6,2,29,17.124952309446257
7,1,28,17.11241339093426
8,1,30,17.10614580125012
9,1,43,17.041554107179575
10,2,31,17.03224547966485
11,1,42,17.02849906651134
12,2,32,16.887234794914036
13,1,39,16.83853568389326
14,1,29,16.793018725685844
15,2,28,16.769447388541607
16,1,44,16.69426281364966
17,2,30,16.577980717766128
18,1,26,16.518371184275654
19,1,34,16.51521346496759
20,1,36,16.464597936692844
21,2,27,16.40537502236758
22,4,24,16.22228108250793
23,2,33,16.219839268923202
24,3,34,16.21845226083582
25,1,33,16.070055636806458
26,1,25,16.04569780414329
27,3,33,16.03060412996109
28,1,57,16.004261093187548
29,1,58,15.975473589235031
30,2,34,15.975271872635568
31,1,46,15.866559275146384
32,1,32,15.842244423859384
33,1,54,15.767270327919864
34,1,35,15.659812312341332
35,3,29,15.647416137312014
36,1,59,15.591531815573417
37,1,52,15.576747852946164
38,1,56,15.552952917144228
39,4,27,15.503709707891932
40,3,30,15.455792578781
41,1,37,15.437336988677275
42,4,23,15.381441341314495
43,1,45,15.36608215631094
44,1,51,15.34301709739044
45,1,47,15.265239631663324
46,3,32,15.217589328698358
47,3,35,15.1486848350312
48,2,26,14.975791242671365
49,4,26,14.879773392865522
