,ema_fast,ema_slow,annual_return
0,14,14,0.0
1,16,16,0.0
2,20,20,0.0
3,10,10,0.0
4,24,24,0.0
5,17,17,0.0
6,12,12,0.0
7,11,11,0.0
8,23,23,0.0
9,13,13,0.0
10,19,19,0.0
11,15,15,0.0
12,21,21,0.0
13,22,22,0.0
14,18,18,0.0
15,1,33,-1.643141802591023
16,1,32,-1.801295822371889
17,18,23,-2.082996027843765
18,19,22,-2.248366387751765
19,20,21,-2.361670943551689
20,1,31,-2.736831874629842
21,15,27,-2.7580933754626225
22,16,26,-2.8882826025015635
23,1,30,-3.0209350506807557
24,12,34,-3.0880304845712123
25,3,55,-3.105706637045187
26,17,24,-3.189489513257209
27,12,32,-3.251447881857952
28,14,29,-3.282853051200975
29,3,48,-3.3208808919564765
30,13,30,-3.3495195026232487
31,15,28,-3.3570529889545884
32,13,32,-3.48700808804557
33,2,50,-3.5015324215921164
34,12,33,-3.5898549333413974
35,3,49,-3.608938644276488
36,18,25,-3.654598103489685
37,15,25,-3.7512636719770938
38,1,44,-3.775725060664108
39,1,45,-3.775725060664108
40,18,22,-3.780279482165112
41,17,23,-3.780279482165112
42,1,34,-3.780404115062651
43,15,29,-3.791485930931065
44,19,21,-3.7990065604265375
45,17,25,-3.8168934612096432
46,14,30,-3.8227980548027833
47,17,26,-3.829362863127181
48,8,36,-3.837051371570048
49,14,28,-3.857062118273941
