,ema_fast,ema_slow,annual_return
0,22,16,33.913819563714526
1,23,16,33.53360276231565
2,24,15,33.5290218502216
3,24,23,32.495807756928365
4,24,16,32.32620267930966
5,24,13,32.06198668631872
6,23,15,31.971852176259254
7,24,14,31.553003865400274
8,24,22,31.11195875611948
9,24,21,30.052060919793544
10,23,22,30.052060919793544
11,22,17,29.95058552975388
12,11,10,29.5234669176044
13,21,17,29.421170999145748
14,24,12,29.12690413630992
15,21,18,28.034616597208696
16,20,16,27.85547966758571
17,19,17,27.85547966758571
18,23,14,27.69820565128112
19,20,19,27.379382800330127
20,21,16,27.223071432549656
21,20,17,27.223071432549656
22,22,15,27.223071432549656
23,22,21,26.93889665363524
24,24,19,26.93889665363524
25,23,20,26.93889665363524
26,12,10,26.76272194942337
27,23,18,26.565796820813777
28,22,19,26.565796820813777
29,24,17,26.4775896990186
30,24,11,26.373349097361924
31,24,18,26.29128583045589
32,21,19,26.24542575186442
33,22,18,26.24542575186442
34,23,17,26.1574409777642
35,20,18,26.132524212998163
36,22,20,25.90110364191086
37,21,15,25.88955544413032
38,22,14,25.88955544413032
39,23,13,25.86003586841982
40,23,19,25.76303813557796
41,24,20,25.658999423720697
42,21,20,25.630645964759957
43,23,21,25.201492032909226
44,22,13,24.894936579746545
45,19,18,24.74459322714401
46,19,16,24.633743935374728
47,12,11,24.124760840469904
48,20,15,23.9720976043645
49,21,14,23.9720976043645
