,ema_fast,ema_slow,annual_return
0,15,58,9.804430098283683
1,16,57,9.772753494423108
2,18,56,9.722094931293883
3,23,47,9.533580790001006
4,17,56,9.43399372041812
5,12,51,9.319317922818197
6,17,57,9.300318993528562
7,18,55,9.252484302190975
8,21,49,9.17066608633938
9,22,48,9.17066608633938
10,20,53,9.15113452700816
11,21,52,9.094515202217428
12,21,50,9.059722339928054
13,17,55,9.00760944361684
14,16,56,9.00760944361684
15,15,59,8.979340008424598
16,20,54,8.9757671138862
17,15,33,8.9405778607848
18,11,52,8.918161290467964
19,19,55,8.861556887034798
20,19,56,8.808317976171235
21,18,54,8.797440358734036
22,21,51,8.792644662156714
23,14,34,8.765990872099056
24,15,57,8.762280980067088
25,20,52,8.731768578678697
26,16,58,8.716613234141885
27,14,35,8.685971259663987
28,17,54,8.622219866156943
29,22,49,8.62012572826227
30,15,34,8.60533331369028
31,15,32,8.562796743828445
32,21,48,8.554873970883452
33,19,52,8.53490409066401
34,11,51,8.48365333186447
35,12,52,8.471425959840298
36,20,50,8.434934567816759
37,18,53,8.429849220694653
38,17,31,8.405726380086602
39,11,58,8.395722639174547
40,12,53,8.360652022571703
41,19,54,8.338588207595754
42,11,53,8.298552559408193
43,10,60,8.29073973672792
44,19,53,8.271389715155268
45,14,56,8.149633343104295
46,24,44,8.12121166976314
47,20,51,8.104789490888145
48,19,51,8.090959393297505
49,12,39,8.083388487852213
