,ema_fast,ema_slow,annual_return
0,14,16,23.175495357090075
1,2,15,23.09217873329357
2,13,17,22.959234465551155
3,2,14,22.903095611401664
4,12,18,22.84031381081979
5,2,13,22.7866397849539
6,10,20,22.72862593589065
7,10,21,22.409957037096216
8,11,19,22.089536587075003
9,16,18,22.081654277225788
10,4,10,22.006299257564127
11,10,27,21.8294794798342
12,10,26,21.7829036727507
13,15,19,21.604776302055733
14,4,62,21.578478551164704
15,15,36,21.500328206362312
16,9,28,21.49478236065336
17,8,31,21.46048581458606
18,9,29,21.43435497394144
19,3,11,21.34634660551753
20,4,61,21.34550261743269
21,11,20,21.34224865666528
22,10,28,21.276888169050416
23,2,65,21.225659428398533
24,2,66,21.225659428398533
25,9,22,21.094203850529976
26,9,30,21.092841690854783
27,3,59,21.090968804091474
28,8,23,21.082040317216546
29,14,38,21.077343094329155
30,12,17,21.065453602268725
31,5,11,21.048913515922475
32,12,19,21.04864248110635
33,18,33,21.039876215181295
34,4,60,21.02942390659674
35,13,41,20.99752331211457
36,11,25,20.97125694138043
37,14,40,20.865371998107573
38,13,42,20.85861153685866
39,13,40,20.83580972492317
40,8,24,20.830272353067404
41,20,31,20.78704900926328
42,7,26,20.757377898771104
43,5,49,20.75269207233698
44,1,18,20.7413315496115
45,13,43,20.739281657352485
46,17,34,20.732396728598456
47,14,15,20.714538576342303
48,2,64,20.69339872105761
49,16,35,20.68194759439726
