,ema_fast,ema_slow,annual_return
0,13,15,38.89444532656423
1,13,16,38.79732690868358
2,12,17,38.66134719849212
3,12,16,38.6205754361353
4,14,15,38.47368305878295
5,9,20,38.35645454948547
6,11,17,37.57833623269818
7,10,17,37.18057424345807
8,10,19,37.10891068753445
9,11,19,37.046571882529975
10,12,14,36.98510565698452
11,11,18,36.878930558997965
12,12,15,36.84818283133144
13,11,16,36.84425190733178
14,11,15,36.766286850717165
15,13,14,36.74436149460188
16,10,18,36.24468272033828
17,10,24,36.00715651682603
18,15,16,35.997902434625715
19,10,20,35.827921712698725
20,9,23,35.75945777564318
21,15,17,35.73014218431483
22,9,25,35.7005367322371
23,12,22,35.49788465882377
24,11,14,35.4816070388477
25,14,16,35.472108012880625
26,9,26,35.42323236672147
27,11,23,35.34792873453982
28,15,18,35.3133243715567
29,16,17,35.3133243715567
30,11,26,35.305177116651684
31,10,15,35.291698193882695
32,10,23,35.11798021980481
33,11,24,35.09493584017307
34,12,18,35.07781112646284
35,13,17,35.07781112646284
36,14,19,35.04792740597176
37,10,21,34.96246395398628
38,13,20,34.951335422636994
39,8,20,34.92032086209871
40,14,17,34.893012417570205
41,9,27,34.87592826199366
42,8,21,34.831189655026584
43,10,22,34.81891435784568
44,10,27,34.733972764737246
45,9,16,34.722581345195124
46,9,21,34.71657075619217
47,13,18,34.69241901200647
48,11,21,34.67928533022449
49,10,26,34.61775415209328
