,ema_fast,ema_slow,annual_return
0,1,75,7.050555900484048
1,1,74,7.035319741750036
2,6,72,6.82405181124527
3,16,47,6.775136159268824
4,16,46,6.762181024189622
5,7,61,6.760869415465281
6,17,47,6.752465536832268
7,14,49,6.726626874532239
8,16,48,6.673995075210715
9,7,62,6.635553659048729
10,17,46,6.630690861713832
11,3,76,6.6244995068594505
12,5,72,6.607690164378417
13,1,73,6.5947421230317325
14,13,52,6.5868848817578725
15,4,72,6.5503721691361
16,3,75,6.543992498071536
17,1,76,6.538677966514372
18,14,50,6.533246658740961
19,4,71,6.511838588407211
20,3,77,6.507275476938632
21,6,73,6.498295482879481
22,13,51,6.492669483586042
23,15,48,6.486784809097106
24,4,74,6.483620278142406
25,5,74,6.480103090662872
26,17,45,6.443345061849845
27,6,65,6.434378362623542
28,16,45,6.432080907562741
29,2,72,6.43177738557409
30,4,75,6.430039789700761
31,4,76,6.430039789700761
32,16,44,6.408590234212662
33,17,43,6.4036930779785575
34,5,73,6.401335596774242
35,17,44,6.397369028198348
36,13,53,6.395759230357847
37,4,73,6.384093099941415
38,15,47,6.378355521197259
39,13,54,6.372290318234067
40,6,64,6.365615516754213
41,15,46,6.35157216911813
42,11,52,6.348403141738654
43,12,54,6.296661554089661
44,11,53,6.29655586188657
45,7,72,6.295188710293529
46,15,49,6.294939978171543
47,12,56,6.274744441516672
48,6,71,6.261582008912208
49,4,77,6.255342044215732
