,ema_fast,ema_slow,annual_return
0,14,39,7.810549126062424
1,14,37,7.498286389284966
2,16,37,7.376765849380791
3,15,38,7.318822574320477
4,14,38,7.2492022099174
5,21,28,7.1253480022425615
6,15,36,7.124605820714079
7,23,26,7.109801021018908
8,24,25,7.109801021018908
9,15,39,7.104899683122652
10,14,40,7.094780501071576
11,19,30,7.088288902092815
12,15,37,7.086966252487679
13,14,41,7.086472442252512
14,16,36,7.082695874411413
15,17,33,7.040349769350436
16,19,31,7.017776222184854
17,22,27,7.01519003739001
18,20,29,7.012306020049534
19,23,28,6.968310033905836
20,15,35,6.939371284845093
21,10,53,6.934214015969411
22,21,29,6.877102592115385
23,13,37,6.859783189456622
24,14,35,6.859783189456622
25,24,74,6.844455592545848
26,14,34,6.842001702534568
27,24,27,6.841354794842709
28,13,36,6.835805206472803
29,16,35,6.8276012591255055
30,19,28,6.824926798885889
31,13,38,6.817454875626643
32,18,32,6.812120419086905
33,14,36,6.8073994315308335
34,19,29,6.760959710421837
35,20,30,6.760658909916352
36,18,34,6.748465839073478
37,18,30,6.74366438937557
38,22,79,6.727089672363928
39,22,29,6.724919906566786
40,24,26,6.705733872197127
41,23,27,6.705733872197127
42,17,36,6.696739127993448
43,13,40,6.691108223119123
44,13,43,6.685410697331242
45,12,37,6.68048048320395
46,22,31,6.680424533089366
47,15,41,6.668343931524244
48,15,40,6.665371149374827
49,19,32,6.648697830053234
