,ema_fast,ema_slow,annual_return
0,15,23,1.4149961860898084
1,12,25,1.357333231451607
2,16,22,1.349828253781688
3,3,37,1.299070086207935
4,15,21,1.2832810867858864
5,16,21,1.2783332181207
6,18,19,1.257736751317823
7,17,20,1.255413960663313
8,14,22,1.234542280029356
9,13,23,1.2156133536711191
10,16,20,1.2049182843012656
11,17,19,1.2049182843012656
12,13,25,1.196170672218878
13,18,20,1.184330155333043
14,14,27,1.182497955152669
15,14,21,1.176604162571503
16,17,18,1.1375071886041703
17,13,24,1.1322958109033152
18,19,20,1.1294230797982732
19,15,20,1.1163205443563746
20,16,19,1.1163205443563746
21,15,22,1.102551535979544
22,14,25,1.035935917490509
23,12,26,0.9757167398123148
24,3,36,0.9728592910116476
25,2,43,0.933067640336635
26,3,35,0.9218273567929932
27,15,24,0.906778669891902
28,11,27,0.8953863935642375
29,17,21,0.8883149555579407
30,15,26,0.8740016718201149
31,14,23,0.8526476792785241
32,14,28,0.8228395449064116
33,14,26,0.8108799145933366
34,16,23,0.7768510998236506
35,3,34,0.7737914838866765
36,3,38,0.7341694541164295
37,17,22,0.7118757455211497
38,13,27,0.7099612451345468
39,2,17,0.7041647039893973
40,3,13,0.6746673713264445
41,13,29,0.6695646952642673
42,3,33,0.6672109538443343
43,15,25,0.6637384558899746
44,3,39,0.6299725405002562
45,2,41,0.6232254312148076
46,2,42,0.6061655348309403
47,13,28,0.5973906565121928
48,14,24,0.5777897079083865
49,3,43,0.5565526678443061
