,ema_fast,ema_slow,annual_return
0,22,78,4.264177632104362
1,15,79,4.143435669842128
2,13,63,4.119525994182219
3,20,79,4.045443070321525
4,7,33,4.034803665678675
5,15,60,4.0082180073492335
6,13,62,3.94014690594993
7,12,67,3.8975713057899632
8,16,77,3.8967716600678903
9,17,75,3.891763182754033
10,17,57,3.8468470780083055
11,17,73,3.782132033704776
12,17,72,3.782132033704776
13,12,65,3.776294178650439
14,8,32,3.768738126275853
15,12,66,3.7681069999955104
16,16,76,3.745100665087817
17,16,79,3.7355534174306495
18,22,79,3.704369149774328
19,19,64,3.692121467014511
20,21,79,3.6531579923364568
21,16,58,3.648652725035368
22,18,55,3.625142986821557
23,15,59,3.604112806816664
24,23,79,3.5637594699908828
25,16,75,3.5474347894536917
26,14,79,3.545755529639788
27,17,64,3.496753111185132
28,17,71,3.4353123058168435
29,17,74,3.4259932704674214
30,9,30,3.404645525860036
31,15,73,3.397425066002956
32,19,65,3.368032365162981
33,16,72,3.3637462862368697
34,18,63,3.361654740027262
35,17,68,3.3531377500146307
36,13,64,3.337035496048214
37,17,70,3.3305351212443397
38,18,59,3.3296141206077627
39,20,70,3.3116337387090278
40,23,52,3.2888548165789726
41,12,79,3.2880593031909355
42,17,65,3.2852807485320525
43,18,66,3.273977708927217
44,19,62,3.270149396213036
45,20,67,3.2663489601189646
46,14,61,3.2625456659901326
47,11,69,3.246937706902591
48,21,68,3.2427566728551933
49,13,79,3.231211976679947
