,ema_fast,ema_slow,annual_return
0,18,22,56.57935543228886
1,19,21,56.57935543228886
2,17,23,56.57935543228886
3,16,24,56.30465041227281
4,19,20,56.22078503053727
5,18,21,56.18740878958264
6,17,22,56.18740878958264
7,14,24,55.83189107318255
8,17,21,55.80768681579591
9,16,22,55.80768681579591
10,14,26,55.67851894924617
11,15,25,55.62387821715217
12,12,29,55.367450444602696
13,15,26,55.31281493241421
14,15,23,55.29171134886158
15,16,23,55.27950897562096
16,18,20,55.27950897562096
17,13,28,55.241021487948174
18,14,27,55.11959388992209
19,15,24,54.68626608603787
20,13,25,54.62122576157638
21,13,26,54.43828890795728
22,14,25,54.35852308109767
23,18,19,54.33951013414049
24,13,27,54.3393709865685
25,17,20,54.19824701567899
26,9,34,54.153324604006656
27,20,22,53.97571167628803
28,17,26,53.896960016272544
29,18,23,53.89530185354764
30,17,24,53.89530185354764
31,16,25,53.89530185354764
32,18,24,53.79587973708495
33,19,23,53.79587973708495
34,12,30,53.57941348650641
35,19,22,53.50484845846353
36,20,21,53.50484845846353
37,16,27,53.36364380356387
38,11,31,53.33989395949506
39,12,28,53.21573634851997
40,17,25,53.18332922453122
41,15,28,52.85106670397741
42,19,24,52.7995279788278
43,21,22,52.7995279788278
44,18,25,52.7995279788278
45,20,23,52.7995279788278
46,12,27,52.79153059588197
47,11,29,52.66360551228341
48,16,21,52.633261541097774
49,11,30,52.58482799360278
