,ema_fast,ema_slow,annual_return
0,23,24,11.05148508453076
1,21,26,11.037173964614327
2,22,25,11.037173964614327
3,20,27,11.037173964614327
4,17,28,10.948939039028494
5,19,26,10.76285717025482
6,20,25,10.76285717025482
7,18,28,10.737730285888633
8,18,27,10.71943476311437
9,19,27,10.6838342250511
10,21,24,10.553684365723456
11,22,23,10.544617951594065
12,19,28,10.530520224114758
13,20,26,10.522636029110624
14,22,24,10.465811832557907
15,21,25,10.465811832557907
16,13,35,10.376637445428878
17,16,32,10.312871424016755
18,13,36,10.289005563974309
19,14,35,10.263830144254833
20,15,35,10.241678751981455
21,19,29,10.220882068780652
22,17,31,10.21184710180234
23,15,32,10.13486365168576
24,18,29,10.13137151667009
25,15,33,10.116787324507571
26,16,31,10.116787324507571
27,15,34,10.106585008645926
28,18,30,10.023976025187933
29,17,30,10.009236392607496
30,13,37,9.946310981076351
31,16,30,9.933674922361885
32,13,34,9.92958808266996
33,13,38,9.900547510487572
34,17,29,9.894899002909616
35,14,32,9.834966792772525
36,16,33,9.79174332581544
37,14,33,9.737815656328742
38,12,37,9.730087467704571
39,14,36,9.612484624065951
40,11,37,9.544151824661348
41,21,23,9.540303694115064
42,12,36,9.531360247603294
43,17,32,9.492615580707154
44,16,34,9.476963926751448
45,22,26,9.428805060725054
46,21,27,9.400528105628306
47,12,35,9.398069716527596
48,11,39,9.372300502763576
49,14,34,9.297990585838118
