,ema_fast,ema_slow,annual_return
0,11,28,19.169349680498893
1,20,43,18.60621915225413
2,21,42,18.390680034678315
3,20,42,18.10873627141101
4,19,43,18.100699888002797
5,21,41,17.888260182672365
6,18,44,17.8292509357199
7,22,41,17.716228797292246
8,11,27,17.387312647521526
9,22,40,17.312514542934426
10,10,30,17.186900219220057
11,18,45,17.124024331152587
12,19,44,17.008260873749983
13,23,39,16.81308766913482
14,11,30,16.812256492160145
15,11,29,16.629354720668545
16,10,31,16.58635788836092
17,11,33,16.546914031553026
18,7,34,16.423342940290446
19,21,40,16.275472403768543
20,17,45,16.19223655839792
21,10,29,16.14347770515902
22,12,27,16.09244885174569
23,10,33,16.010734391773564
24,9,33,15.862300229043283
25,22,38,15.834155236887383
26,7,33,15.817512482844045
27,10,34,15.727631511241045
28,8,29,15.718702620331545
29,8,32,15.663971637262616
30,24,38,15.608402754082949
31,10,32,15.585878784027972
32,9,31,15.58481965657386
33,13,26,15.457917589685463
34,8,33,15.37460504705451
35,10,28,15.363666329892546
36,10,35,15.353834942605555
37,11,45,15.245482504930791
38,14,24,15.189238964226712
39,20,41,15.178279797399084
40,9,35,15.126246786368275
41,14,48,15.079208216258216
42,11,46,15.062376971267794
43,14,16,15.039656663113284
44,9,34,15.030992367964638
45,16,46,15.013864704464988
46,23,38,14.966691294989529
47,11,19,14.95693903164006
48,12,18,14.95693903164006
49,9,27,14.88241604648928
